"ID","Up_regulated"
"hsa-miR-574-3p","CSRNP1"
"hsa-miR-589-5p","ARRDC4"
"hsa-miR-10b-5p","TAC1"
"hsa-miR-16-2-3p","AHNAK,MAPKBP1,STRN3,TNFAIP8L3,SAMD4A,TTLL11,PDLIM3,GPR135,RBMS3,CRTC3,AFAP1,MID2,KLHL4,ITGA7,PCP4,DYNC1LI2,ACTN1,PNMA1,FGF2,SLAIN2,AXL,DISP1,MYLK,CLIP1,DOK6,MBNL1"
"hsa-miR-181a-3p","CCDC136,RNF150,PDZRN3,PARK2,PARD3B,ASB5,FAM168B,C17orf39,FILIP1,ASH1L,STON1,KBTBD10,TSPAN18,CACNA2D1,ANTXR2,CELF2,PTGFR,OMD,SPOP,MAPK4,KCTD7,NCAM1,ARHGEF37,PITX2,DPYSL3,C2orf40,EIF4E3,CKMT2,PRICKLE2,MTTP,EPM2A,FIGF,PPARGC1B,RAB23,ACOX2,JAM3,TIAM2,ABI2,C5orf53,EFHA2,RAB9B,C7orf41,COL4A6,DMGDH,NKAPL,CNN1,ABL1,LAMA4,EML1,PYGB,PJA2,ACACB,SLC25A4,C9orf47,STRN3,CSRP1,HABP4,VCL,LMOD3,ITGB1BP2,NFIX,FXYD6,ANK2,DMD,TBX20,MAP1B,MPL,MAPT,LOH12CR2,TRIM3,SPARCL1,MLXIP,RABGAP1,NBEA,KCNH2,RHOB,SYNM,KCNQ4,TCEAL2,HECTD2,PTGIS,DYSF,CPXM2,DAAM2,SSPN,TACC1,GPR133,EVC,TACC2,FAM129A,GATA5,DACT3,CDC42EP3,GPRASP1,RYR3,ALDH1B1,C6orf186,THRA,DYNC1I1,PPP1R12B,RNF38,RIC8B,CRTC3,BVES,OGN,SH3BGR,SETD7,TSHZ3,ATP2B4,TPM1,ADCY9,FBXL7,NCALD,AHNAK2,PRELP,NOL4,GYG1,GPRASP2,MSRB3,ITPR1,LMOD1,AKAP2,ZNF25,ZBTB47,KIAA0427,LSM11,PRKG1,PDE1C,PSD,CPEB1,BAG2,RBPMS2,FAM36A,MBD5,PRKACB,LONRF3,LONRF2,APBB1,ACTA2,C21orf34,FLNA,PLCL1,ADCY5,JPH2,SGCD,CALM1,INPP5A,SPEG,HLF,NBLA00301,TMOD1,CSDE1,SH3BGRL,HPSE2,ZHX3,NXPH3,REEP2,KIF13A,PLIN4,KCNJ8,CASQ2,NFIA,ZMYND11,MAP1A,FAM180B,REEP1,FNBP1,LIMS2,ASXL3,DCHS1,FOXN3,OSBPL10,MCAM,CCDC69,MEF2A,DIXDC1,PARVA,DYM,BMPR1A,PTGS1,NR3C2,MRAS,KLHL13,JAZF1,JMY,ARHGAP10,KLHL10,DSTN,LMO3,FAM54B,NLGN1,DYNC1LI2,SLC2A4,CAMK2G,ARHGEF17,ADAMTSL3,FERMT2,KCNMB1,CACNB2,ANGPTL1,KIAA1377,ZFHX4,ATP1A2,TGFB1I1,PDE5A,AMOTL1,ITGA9,HEPH,ARHGAP1,PYGM,DCAF12L2,ROR1,KIAA1462,RAP1A,KLHDC5,GRIK5,NECAB1,CRTAP,PCDHGA12,AGTR1,ACTC1,IL17RD,TSPAN2,C5orf4,PGM5P2,CFL2,SGCB,PRUNE2,KIAA1737,C16orf45,MKX,PBX1,COL19A1,ADD1,CNTN1,MYL9,ITGB3,PALLD,C5orf41,CLEC3A,RNF180,ARMCX1,COX7A1,C7orf58,ZYG11B,TMOD4,C1orf70,FOXP2,ZFPM2,SMTN,C20orf200,KIAA2022,NACC2,ROCK1,CLIP3,ZAK,PGM5,GCOM1,HPD,NFIC,FHL1,LOC401093,SLC30A8,ZEB1,SH3D19,PRDM6,RASL12,PPP1R1A,PKD1,PRDM8,WBSCR17,GEFT,RERG,BNC2,FAM190B,STXBP5L,RUNX1T1,BHMT2,PITPNM2,FAM189A2,ADAM33,SOBP,MFN2,NNAT,MYH11,STX2,KIAA1614,PRKAA2,TMEM35,KY,LOC100128239,MAMDC2,AOC3,RAI2,PTBP2,GSN,GNAL,PPP1R12A,KCNMA1,SDC2,ITPKB,MRVI1,CDC42BPA,GTF2A1L,KLHL30,PLSCR4,CBX7,CACNA1H,C3orf70,RUSC2,MACF1,C3orf18,CACNA1C,PDZRN4,LOC92973,PIP5K1C,KANK2,HRNBP3,PLCB4,CAMK2A,NFASC,TLN1,LRCH2,PDE2A,FYCO1,EZH1,NEGR1,PITPNB,ZCCHC24,FGF10,TEAD1,CHRM3,ANO5,TOR1AIP1,CHRM2,SPTBN4,MAOB,GNAO1,TPM2,SVIL,TMEM108,PKIG,KIAA1644,MYOM1,MAP4,STAT5B,FBXO30,EPHA7,SLC8A1,LOC92249,OSBPL1A,TNS1,NT5DC3,RERE,MYOCD,MYST4,ANXA6,KATNAL1,PDE3B,P2RX1,SDPR,NEK9,SGCA,SLC25A23,C6orf168,CC2D2A,TTLL7,LOC399959,FGL2,ARHGEF9,SORBS2,DPT,LOC283174,TACR2,LOC644538,HDAC4,NCS1,CKB,ZBTB4,MITF,MBNL1,CNST,MPDZ,DIP2C,CAP2,EEF2K,CORO1C,PDLIM7,CCDC50,RANBP3L,ILK,GLP2R,IGSF9B,WFS1,PLCD4,MXRA7,KCNK3"
"hsa-miR-28-3p","SLC32A1"
"hsa-miR-133a","PDZRN3,PARK2,ASB5,FAM168B,C17orf39,STON1,LRRN4CL,KBTBD10,TSPAN18,NEXN,ANTXR2,PTGFR,SPOP,NCAM1,ARHGEF37,DPYSL3,C2orf40,EIF4E3,CKMT2,EPM2A,PPARGC1B,RAB23,ACOX2,JAM3,ABI2,C5orf53,NOVA1,EFHA2,RAB9B,C7orf41,RBPMS,TCEAL1,COL4A6,PPAPDC3,DMGDH,CNN1,ABL1,LAMA4,EML1,PJA2,DNAJC18,SLC25A4,PPP1R14A,STRN3,CSRP1,HABP4,VCL,FXYD6,TRIM3,TAGLN,FBXL22,SPARCL1,AQP1,ENTPD1,MLXIP,RABGAP1,NBEA,KCNH2,RHOB,KCND3,TCEAL2,HECTD2,AKAP6,PTGIS,TNFAIP8L3,SSPN,SETBP1,GPR133,EVC,FAM129A,GATA5,DACT3,TTLL11,GPRASP1,PDLIM3,RYR3,GPR135,TMEM229A,RBMS3,ALDH1B1,FBXO31,THRA,PPP1R12B,RNF38,RIC8B,CRTC3,BVES,EDNRA,SETD7,HAND2,TSHZ3,TPM1,ADCY9,AFAP1,FBXL7,NCALD,PRELP,NEURL1B,EPHA3,NRP2,GPRASP2,MSRB3,ITPR1,LMOD1,ZNF25,KIAA0427,LSM11,PDE1C,PSD,CPEB1,RBPMS2,FAM36A,MBD5,NEURL,LONRF2,DCUN1D4,APBB1,ACTA2,C21orf34,FLNA,ASB1,JPH2,CALM1,SPEG,HLF,NBLA00301,TMOD1,SH3BGRL,HPSE2,ZHX3,NXPH3,REEP2,TUB,SYNE1,KANK1,KCNJ8,CASQ2,NFIA,ZMYND11,REEP1,FNBP1,PABPC5,LIMS2,ASXL3,DCHS1,FOXN3,OSBPL10,KLHL4,MCAM,CCDC69,MEF2A,DIXDC1,DYM,PTGS1,PBX3,CGNL1,BCHE,NR3C2,MRAS,JMY,ITGA7,ARHGAP10,RCAN2,PCDHGB7,LDB3,DSTN,LMO3,FAM54B,NLGN1,PCP4,SLC2A4,ARHGEF17,ADAMTSL3,FERMT2,KCNMB1,CACNB2,ANGPTL1,ZFHX4,ATP1A2,TGFB1I1,NAP1L3,C20orf166,HEPH,ARHGAP1,C9orf102,PYGM,RAP1A,KLHDC5,C10orf72,NECAB1,CRTAP,ACTC1,ACTN1,TSPAN2,SRF,PGM5P2,CFL2,PNMA1,FZD7,KLF12,SGCB,C16orf45,MKX,ADD1,CNTN1,MYL9,PALLD,C5orf41,RNF180,ARMCX1,ATP8B2,ADARB1,FGF2,SYT11,ZNF280D,NAP1L2,C1orf70,DTNA,FOXP2,C10orf108,ZFPM2,SMTN,ROCK1,CLIP3,ZAK,PGM5,GCOM1,HPD,FHL1,SMAD9,ANGPTL2,ZEB1,SH3D19,GATA6,PRDM6,C6orf204,RASL12,PRDM8,WBSCR17,GEFT,RERG,BNC2,FAM190B,STXBP5L,RUNX1T1,BHMT2,PITPNM2,TMEM55A,BCL2L2,ADAM33,SOBP,MFN2,NNAT,PCOLCE2,MYH11,STX2,KIAA1614,TMEM35,KY,MAMDC2,AOC3,RAI2,PTBP2,GNAL,PPP1R12A,GARNL3,SCUBE3,ITPKB,MRVI1,AXL,CDC42BPA,ZNF354C,PLSCR4,CBX7,CACNA1H,C3orf70,RUSC2,MACF1,DISP1,C3orf18,IGSF21,CACNA1C,PDZRN4,LOC92973,PIP5K1C,KANK2,SLC25A12,CAMK2A,DES,LRCH2,PDE2A,FYCO1,NEGR1,ZCCHC24,FGF10,CHRM3,PAM,ANO5,SLMAP,TOR1AIP1,MAOB,PCDHGA6,GNAO1,TPM2,TMEM108,PKIG,MYOM1,MYLK,MAP4,STAT5B,FBXO30,EPHA7,SLC8A1,OSBPL1A,FAM138F,TNS1,KLF17,PPP3CB,MYST4,ANXA6,MYO9A,PDE3B,P2RX1,SDPR,NEK9,DOK6,SGCA,SLC25A23,C6orf168,CC2D2A,LOC399959,FGL2,ARHGEF9,SORBS2,DPT,ABCC9,LOC283174,TACR2,LOC644538,HDAC4,NCS1,PDE1A,SORBS1,CKB,ZBTB4,MITF,MBNL1,CNST,DIP2C,PRIMA1,CORO1C,PDLIM7,PCDH18,ARHGAP20,ILK,WFS1,MXRA7,C20orf194,GPR124,KCNK3,RECK"
"hsa-miR-200b-3p","RNF150,FILIP1,CACNA2D1,MTTP,ACACB,C9orf47,LMOD3,DMD,TBX20,MAP1B,MAPT,DYSF,CPXM2,DAAM2,TACC1,TACC2,DYNC1I1,SH3BGR,ATP2B4,AKAP2,ZBTB47,KIAA0427,PRKG1,PLCL1,ADCY5,SGCD,PLIN4,MAP1A,DDR2,PARVA,DYM,MRAS,AMOTL1,ITGA9,ROR1,PRUNE2,PBX1,ITGB3,C7orf58,ZYG11B,TMOD4,NACC2,NFIC,PKD1,PRKAA2,KCNMA1,PLCB4,TLN1,LOC92249,MYOCD,KATNAL1,ZEB2,ZBTB4,MPDZ,CAP2,CCDC50,RANBP3L,GLP2R,IGSF9B"
"hsa-miR-141-3p","CCDC136,RNF150,PDZRN3,KCNN2,PARK2,PARD3B,ASB5,FAM168B,C17orf39,FILIP1,STON1,PLN,KBTBD10,TSPAN18,NEXN,CACNA2D1,ANTXR2,CELF2,PTGFR,OMD,DNAJB5,SPOP,MAPK4,KCTD7,NCAM1,ARHGEF37,DPYSL3,C2orf40,EIF4E3,CKMT2,PRICKLE2,MTTP,EPM2A,FIGF,PPARGC1B,RAB23,ACOX2,JAM3,TIAM2,ABI2,TSG1,C5orf53,EFHA2,RAB9B,C7orf41,RBPMS,LOC100302640,TCEAL1,COL4A6,PPAPDC3,DMGDH,NKAPL,CNN1,ABL1,LAMA4,EML1,PYGB,PJA2,ACACB,SLC25A4,C9orf47,PPP1R14A,STRN3,CSRP1,HABP4,VCL,FAM110B,LMOD3,ITGB1BP2,NFIX,FXYD6,ANK2,DMD,TBX20,MAP1B,MPL,TBX4,MAPT,LOH12CR2,TRIM3,TAGLN,FBXL22,SPARCL1,AQP1,ENTPD1,MLXIP,RABGAP1,NBEA,KCNH2,RHOB,SYNM,ARHGAP24,KCNQ4,ACTG2,TCEAL2,BIN1,HECTD2,AKAP6,PTGIS,DYSF,CPXM2,DAAM2,TNFAIP8L3,SSPN,SETBP1,TACC1,ITIH5,GPR133,EVC,TACC2,FAM129A,GATA5,DACT3,TTLL11,CDC42EP3,GPRASP1,PDLIM3,RYR3,GPR135,TMEM229A,RBMS3,C8orf84,ALDH1B1,FBXO31,C6orf186,THRA,DYNC1I1,PPP1R12B,RNF38,RIC8B,CRTC3,BVES,PTPLA,OGN,SH3BGR,SETD7,HAND2,TSHZ3,ATP2B4,TPM1,ADCY9,AFAP1,FBXL7,NCALD,PRELP,NEURL1B,EPHA3,NOL4,NRP2,GYG1,ASB16,CLIC4,MSRB3,ITPR1,LMOD1,AKAP2,ZNF25,ZBTB47,LOC653653,KIAA0427,LSM11,PRKG1,PDE1C,PART1,PSD,CPEB1,HTR1B,BAG2,RBPMS2,FAM36A,MBD5,PRKACB,LONRF3,NEURL,LONRF2,APBB1,ACTA2,C21orf34,FLNA,ASB1,ADCY5,JPH2,SGCD,CALM1,INPP5A,SPEG,HLF,NBLA00301,TMOD1,CSDE1,SH3BGRL,HPSE2,ZHX3,NXPH3,REEP2,ANGPTL7,SYNE1,KIF13A,PLIN4,KCNJ8,CASQ2,NFIA,ZMYND11,MAP1A,FAM180B,REEP1,FNBP1,MRGPRD,RASD2,LIMS2,ASXL3,DCHS1,FOXN3,OSBPL10,KLHL4,MCAM,CCDC69,ABI3BP,MEF2A,DIXDC1,PARVA,DYM,PMP22,BMPR1A,PTGS1,PBX3,CGNL1,BCHE,NR3C2,MRAS,KLHL13,JAZF1,JMY,ITGA7,CNRIP1,ARHGAP10,RCAN2,DSTN,ITGA1,SLC30A4,LMO3,FAM54B,NLGN1,PCP4,SLC2A4,CAMK2G,ARHGEF17,ADAMTSL3,FERMT2,KCNMB1,CACNB2,ANGPTL1,KIAA1377,ZFHX4,ATP1A2,GPR26,TGFB1I1,PDE5A,AMOTL1,ITGA9,C20orf166,HEPH,ARHGAP1,PYGM,FYN,DCAF12L2,ROR1,KIAA1462,RAP1A,KLHDC5,NECAB1,CRTAP,PCDHGA12,AGTR1,ACTC1,IL17RD,ACTN1,TSPAN2,C5orf4,PGM5P2,CFL2,PNMA1,KLF12,SGCB,PRUNE2,KIAA1737,C16orf45,MKX,PBX1,TRPC1,COL19A1,ADD1,CNTN1,MYL9,ITGB3,PALLD,C5orf41,WDR7,CLEC3A,RNF180,ARMCX1,ATP8B2,ADARB1,COX7A1,C7orf58,FGF2,ZYG11B,TMOD4,SYT11,ZNF280D,C1orf70,DTNA,FOXP2,ZFPM2,SMTN,C20orf200,KIAA2022,NACC2,ROCK1,CLIP3,ZAK,FAM138B,SLAIN2,PGM5,GCOM1,HPD,SACS,NFIC,FHL1,LOC401093,SLC30A8,STARD13,ANGPTL2,ZEB1,MGP,PRKAB2,SH3D19,GATA6,PRDM6,RASL12,PPP1R1A,SPHKAP,PKD1,PRDM8,WBSCR17,GEFT,RERG,BNC2,FAM190B,STXBP5L,RUNX1T1,BHMT2,PITPNM2,TMEM55A,BCL2L2,FAM189A2,MARCH2,ADAM33,SOBP,MFN2,NNAT,MYH11,STX2,KIAA1614,PRKAA2,TMEM35,KY,LOC100128239,MAMDC2,AOC3,RAI2,PTBP2,GSN,GNAL,CALD1,PPP1R12A,KCNMA1,SDC2,GARNL3,SCUBE3,ITPKB,MRVI1,AXL,CDC42BPA,KLHL30,PLSCR4,CBX7,CACNA1H,C3orf70,RUSC2,MACF1,DISP1,C3orf18,TRAK2,IGSF21,CACNA1C,PDZRN4,LOC92973,PIP5K1C,KANK2,SLC25A12,HRNBP3,PLCB4,CAMK2A,NFASC,DES,TLN1,LRCH2,PDE2A,FYCO1,EZH1,NEGR1,PITPNB,PPP1CB,ZCCHC24,FGF10,NUDT10,TEAD1,GAS7,CHRM3,ANO5,SLMAP,TOR1AIP1,CHRM2,SPTBN4,MAOB,GNAO1,TPM2,SVIL,TMEM108,PKIG,KIAA1644,MYOM1,DENND5A,MYLK,MAP4,STAT5B,FBXO30,EPHA7,SLC8A1,LOC92249,OSBPL1A,TNS1,NT5DC3,SLC2A13,KLF17,PPP3CB,RERE,MYOCD,MYST4,ANXA6,KATNAL1,PDE3B,P2RX1,SDPR,NEK9,DOK6,SGCA,SLC25A23,C6orf168,CC2D2A,TTLL7,LOC399959,FGL2,ARHGEF9,SORBS2,DPT,ABCC9,LOC283174,ZEB2,TACR2,LOC644538,HDAC4,NCS1,PDE1A,SORBS1,CKB,ZBTB4,MITF,MBNL1,CNST,MPDZ,DIP2C,CAP2,EEF2K,CORO1C,PDLIM7,CCDC50,PCDH18,ARHGAP20,RANBP3L,ILK,GLP2R,IGSF9B,COPZ2,WFS1,PLCD4,MXRA7,GPR124,KCNK3"
"hsa-miR-17-3p","ZNF843"
"hsa-miR-25-3p","RNF150,FAM168B,FILIP1,ASH1L,CACNA2D1,CELF2,OMD,MTTP,C5orf53,KIRREL,SGK269,AFF3,FAT4,C9orf47,STRN3,IL6ST,LMOD3,NFIX,DMD,TBX20,MAP1B,MAPT,RABGAP1,NFIB,DYSF,CPXM2,CSRNP3,DAAM2,TACC1,DYNC1I1,RNF38,OGN,SH3BGR,ATP2B4,ADCY9,KIAA0754,AKAP2,ZBTB47,LOC653653,PRKG1,SGCD,CSDE1,SH3BGRL,KIF13A,ZMYND11,MAP1A,FAM180B,MEF2A,AOX1,PARVA,BMPR1A,PBX3,DCLK1,SLC30A4,PDE5A,AMOTL1,ITGA9,C9orf102,ROR1,RAP1A,PCDHGA12,PRUNE2,PBX1,ITGB3,WDR7,C7orf58,ZYG11B,TMOD4,NACC2,TTBK2,SLAIN2,NFIC,PKD1,MFN2,GABRA2,PRKAA2,KCNMA1,SDC2,SLIT2,PLCB4,TLN1,PPP1CB,PAM,TOR1AIP1,CHRM2,FAM168A,LOC92249,MYOCD,KATNAL1,NEK9,CLIP1,ROCK2,CNST,MPDZ,CCDC50,RANBP3L,GLP2R,IGSF9B"
"hsa-miR-182-5p","IGF2BP3"
"hsa-miR-335-5p","HOXC6"
"hsa-miR-34a-5p","RNF150,FAM168B,FILIP1,CACNA2D1,EIF4E3,MTTP,C9orf47,LMOD3,DMD,TBX20,MAP1B,MAPT,DYSF,CPXM2,DAAM2,TACC1,CDC42EP3,DYNC1I1,SH3BGR,ATP2B4,AKAP2,ZBTB47,PRKG1,PRKACB,SGCD,MAP1A,PTRF,PARVA,AMOTL1,ITGA9,MYO1C,ROR1,PRUNE2,PBX1,ITGB3,C7orf58,ZYG11B,TMOD4,KIAA2022,NACC2,NFIC,PKD1,PRKAA2,KCNMA1,PIP5K1C,PLCB4,TLN1,FAM168A,LOC92249,MYOCD,KATNAL1,ROCK2,MPDZ,CCDC50,RANBP3L,GLP2R,IGSF9B"
"hsa-miR-143-3p","FAM48B1"
"hsa-miR-15a-5p","CDR2L"
"hsa-miR-27a-5p","ODF3L1"
"hsa-miR-32-5p","CCDC136,RNF150,PDZRN3,PARK2,PARD3B,ASB5,FAM168B,C17orf39,FILIP1,STON1,KBTBD10,TSPAN18,CACNA2D1,ANTXR2,CNNM1,CELF2,PTGFR,OMD,SPOP,MAPK4,KCTD7,NCAM1,ARHGEF37,DPYSL3,C2orf40,EIF4E3,CKMT2,PRICKLE2,MTTP,EPM2A,FIGF,PPARGC1B,RAB23,ACOX2,JAM3,TIAM2,ABI2,C5orf53,NOVA1,EFHA2,RAB9B,C7orf41,RBPMS,TCEAL1,COL4A6,PPAPDC3,DMGDH,NKAPL,CNN1,ABL1,VIT,LAMA4,EML1,PYGB,PJA2,ACACB,DNAJC18,SLC25A4,C9orf47,ECM2,STRN3,CSRP1,HABP4,VCL,FAM110B,LMOD3,ITGB1BP2,NFIX,FXYD6,ANK2,DMD,TBX20,MAP1B,MPL,MAPT,LOH12CR2,TRIM3,SPARCL1,AQP1,ENTPD1,MLXIP,RABGAP1,NBEA,NFIB,KCNH2,RHOB,SYNM,ARHGAP24,KCNQ4,TCEAL2,BIN1,HECTD2,PTGIS,DYSF,CPXM2,DAAM2,TNFAIP8L3,SSPN,SETBP1,TACC1,ITIH5,GPR133,EVC,TACC2,FAM129A,GATA5,DACT3,CDC42EP3,GPRASP1,RYR3,ALDH1B1,FBXO31,C6orf186,THRA,DYNC1I1,PPP1R12B,RNF38,RIC8B,CRTC3,BVES,OGN,SH3BGR,SETD7,TSHZ3,ATP2B4,TPM1,ADCY9,FBXL7,NCALD,AHNAK2,PRELP,NOL4,NRP2,GYG1,FAM149A,ASB16,MEIS2,GPRASP2,MSRB3,ITPR1,LMOD1,CCDC80,AKAP2,ZNF25,ZBTB47,KIAA0427,LSM11,PRKG1,PDE1C,PART1,PSD,CPEB1,BAG2,RBPMS2,FAM36A,LRRK2,MBD5,PRKACB,LONRF3,NEURL,LONRF2,DCUN1D4,APBB1,ACTA2,C21orf34,FLNA,PLCL1,ADCY5,JPH2,SGCD,CALM1,INPP5A,SPEG,HLF,NBLA00301,TMOD1,CSDE1,SH3BGRL,HPSE2,ZHX3,NXPH3,REEP2,TUB,SYNE1,KIF13A,PLIN4,KCNJ8,CASQ2,NFIA,ZMYND11,MAP1A,FAM180B,REEP1,FNBP1,PABPC5,PELI2,LIMS2,ASXL3,DCHS1,FOXN3,OSBPL10,MCAM,CCDC69,ABI3BP,MEF2A,DIXDC1,PARVA,DYM,BMPR1A,PTGS1,PBX3,NR3C2,MRAS,KLHL13,JAZF1,JMY,CNRIP1,ARHGAP10,RCAN2,DSTN,LMO3,FAM54B,NLGN1,SLC2A4,CAMK2G,ARHGEF17,ADAMTSL3,FERMT2,KCNMB1,CACNB2,ANGPTL1,KIAA1377,ZFHX4,ATP1A2,TGFB1I1,PDE5A,AMOTL1,ITGA9,HEPH,ST8SIA1,ARHGAP1,PYGM,FYN,DCAF12L2,ROR1,KIAA1462,RAP1A,KLHDC5,C10orf72,NECAB1,CRTAP,PCDHGA12,AGTR1,ACTC1,IL17RD,PODN,FBLN5,TSPAN2,C5orf4,PGM5P2,CFL2,FZD7,KLF12,SGCB,PRUNE2,KIAA1737,C16orf45,MKX,PBX1,TRPC1,COL19A1,ADD1,CNTN1,MYL9,ITGB3,PALLD,C5orf41,CLEC3A,RNF180,ARMCX1,ATP8B2,COX7A1,C7orf58,FGF2,ZYG11B,TMOD4,SYT11,ZNF280D,C1orf70,FOXP2,ZFPM2,SMTN,KIAA2022,NACC2,ROCK1,CLIP3,ZAK,PGM5,GCOM1,HPD,NFIC,FHL1,LOC401093,SLC30A8,ANGPTL2,ZEB1,SH3D19,GATA6,PRDM6,RASL12,PPP1R1A,PKD1,PRDM8,WBSCR17,GRM7,GEFT,RERG,BNC2,FAM190B,STXBP5L,ABCA9,RUNX1T1,BHMT2,PCDH7,PITPNM2,TMEM55A,FGFR1,FAM189A2,MARCH2,SOBP,MFN2,NNAT,PCOLCE2,MYH11,STX2,KIAA1614,PRKAA2,TMEM35,KY,LOC100128239,MAMDC2,AOC3,RAI2,PTBP2,GSN,GNAL,PPP1R12A,KCNMA1,SDC2,ITPKB,MRVI1,AXL,CDC42BPA,ZNF354C,KLHL30,PLSCR4,CBX7,CACNA1H,C3orf70,RUSC2,MACF1,DISP1,C3orf18,C22orf39,CACNA1C,PDZRN4,LOC92973,PIP5K1C,KANK2,SLC25A12,HRNBP3,PLCB4,CAMK2A,NFASC,TLN1,LRCH2,PDE2A,FYCO1,EZH1,NEGR1,PITPNB,ZCCHC24,FGF10,TEAD1,CHRM3,PAM,ANO5,TOR1AIP1,CHRM2,SPTBN4,TNXB,MAOB,GNAO1,TPM2,SVIL,TMEM108,PKIG,KIAA1644,MYOM1,MAP4,STAT5B,FBXO30,EPHA7,SLC8A1,LOC92249,OSBPL1A,DCN,TNS1,NT5DC3,SLC2A13,PPP3CB,RERE,MYOCD,MYST4,ANXA6,KATNAL1,PDE3B,P2RX1,SDPR,NEK9,SGCA,SLC25A23,C6orf168,CC2D2A,TTLL7,LOC399959,FGL2,ARHGEF9,SORBS2,GJC1,DPT,ABCC9,LOC283174,ZEB2,TACR2,LAMA2,LOC644538,HDAC4,NCS1,CKB,ZBTB4,MITF,MBNL1,CNST,MPDZ,DIP2C,CAP2,EEF2K,CORO1C,PDLIM7,CCDC50,ARHGAP20,RANBP3L,ILK,GLP2R,IGSF9B,COPZ2,WFS1,PLCD4,MXRA7,GPR124,KCNK3"
"hsa-miR-23b-3p","ASPA"
"hsa-miR-16-5p","FOXF1,ATP8B2,PRIMA1,GPR124"
