"ID","Up_regulated"
"hsa-miR-29b-3p","CXorf36,SCN7A,ABCA8,JAM2,FIGF,MMRN1,GRK5,MFAP4,TIMM17A,SCUBE1,TBX4,GPM6A,RSPO4,RSPO2,RBM34,FAM43A,KAL1,C1QTNF7,CDH13,MMRN2,IGSF10,DACH1,BAI3,MYCT1,TGFBR3,CYP3A7,PRELP,SRPX,PEAR1,BCL6B,CAV1,CYYR1,SCN4B,ABI3BP,IQSEC3,IL34,FXYD1,NPR1,PRKCE,FIBIN,C12orf69,SVEP1,ECSCR,NOTCH4,MGAT3,MYH2,ADARB1,MYH10,GSTM5,DDX55,GRIK4,SGCG,CLEC14A,LTBP4,CDH5,PCDH12,VWF,FMO2,MASP1,MAMDC2,AOC3,APLN,MCTS1,SLIT2,GPX3,MYH1,HLX,ADAMTS8,SLIT3,ENPP2,ADH1B,POLR2H,MYL3,ROBO4"
"hsa-miR-148a-5p","NCF1,NUF2,NOL10,KIAA0406,ORC6L,ZBP1,THEM4,FLJ40330,CDCA3"
"hsa-miR-128","ZNF525,ZWINT,MMRN1,THBD,KNTC1,RBM34,FAM24B,C1QTNF7,ZNF26,GPR4,DACH1,SNHG1,CDK2,FANCB,DEK,CSRNP1,IL34,KIF4A,NUP107,EMR3,MYH10,GEN1,DDX55,MYO19,KIF18B,MAMDC2,AOC3,EFS,SFRS1,GRRP1,TH1L,FAM167B,POLA1,RPE,DEPDC1B,MYL3"
"hsa-miR-21-5p","PIGN,HDAC2,IRF3"
"hsa-miR-93-5p","ESCO2,SNRPD1,PKMYT1,ESPL1,RFC4,ZWINT,BDH1,RPL39L,FANCA,RRM2,BMPR2,MCM3,FOXM1,POLA2,SKA3,XPOT,PSMD11,MCM6,CDK2,FANCB,NUSAP1,POLE,LOC648691,CCNB2,DTL,RNASEH1,TK1,KIF4A,RAD54L,EPR1,RACGAP1,XRCC5,FOXRED1,ORC6L,CHAF1B,GTSE1,NIT2,FANCI,DTYMK,FEN1,EXO1,MYO19,KIF18B,RCC1,LOC100286793,DNAH14,CENPA,PRIM1,ECE2,RFC5,TMPO,TIMELESS,KIFC1,UNG,POLQ,C9orf100,DEPDC1B,RPAP3,PRC1,CDCA5"
"hsa-miR-106b-5p","CCDC109A,CD2AP,CD52"
"hsa-miR-589-5p","PRUNE,UBQLN4,CEP72,TDRKH,HDGF"
"hsa-miR-144-5p","PALM2-AKAP2,NDUFS2,MANF,TRAP1,ACADL,BMPR2,EDN1,ODAM,ADCY8,PRKG2,ATF6B,WWC2,FLAD1,CASKIN2,CAV1,B4GALT3,ALDH18A1,IQSEC3,TK1,ALG3,PRKCE,XRCC5,EDNRB,PTPN21,GYPE,NECAB1,SEMA6D,RS1,SNRPC,DTYMK,TRIM27,RTKN2,ADRB2,RCC1,TNR,NCKAP5,ECE2,TEK,EMP2,HDGF,TAF1A,HARBI1,CD300LG,FAM46B,STXBP6"
"hsa-miR-125b-2-3p","SLC17A6"
"hsa-miR-769-5p","ITPRIP,SOX4,C20orf151"
"hsa-miR-29c-3p","FCGBP"
"hsa-miR-24-3p","SLC14A1,FAM162B,SCN7A,AFAP1L1,TSPAN18,FIGF,TCF21,GDF10,TBX2,GRK5,THBD,MFAP4,SCUBE1,ADRA1D,TBX4,MRPL3,RSPO4,RSPO2,CD93,RBM34,FAM43A,ARHGAP6,C1QTNF7,MMRN2,IGSF10,GIMAP8,BAI3,EPAS1,AGER,SRPX,CASKIN2,PDE1C,PEAR1,BCL6B,ACVRL1,CALCRL,SEMA3G,LIMS2,FAM189A1,ABI3BP,NPR1,KANK3,PRKCE,USHBP1,SVEP1,ECSCR,TIE1,NOTCH4,SLC5A9,ADARB1,PRX,MYH10,GRIK4,CLEC14A,LTBP4,CDH5,PCDH12,VWF,MAMDC2,AOC3,GRIA1,SASH1,SLIT2,LOC158376,GPX3,EMCN,CCDC48,TEK,ADAMTS8,SLIT3,RAMP2,RPAP3,NMUR1,NOVA2,MYL3,ROBO4"
"hsa-let-7g-3p","PLXNA3,CTTN,FAM193B"
"hsa-miR-191-5p","FOXM1,HTATSF1"
"hsa-miR-652-3p","ANLN,NOL10,STT3A,ENTPD6,OLA1,SLC25A1,FKBPL,NSUN5,RPE,OBFC2B,CYB5R2"
"hsa-miR-30e-3p","CDK2,DHDDS,C7orf30"
"hsa-miR-199b-3p","COL6A4P2"
"hsa-miR-23b-3p","EIF2B1,MRPL42,XK,PARP3,FAM24B,DDX55,EFS"
"hsa-miR-23a-3p","TMEM45B,GPR110,TPBG,SLC16A8"
"hsa-miR-139-3p","CD34,FIGF,RSPO4,FAM43A,KAL1,MMRN2,BCL6B,STAB2,CYYR1,TIE1,MYH10,CLEC14A,VWF,APLN,PDE2A,ENPP2,MYL3"
"hsa-miR-30a-3p","PALM2-AKAP2,SCN7A,MANF,AFAP1L1,TSPAN18,C14orf132,FIGF,TCF21,KCNIP1,GRASP,GRK5,ACADL,ADRB1,BMPR2,MFAP4,EDN1,GPM6A,PRKG2,CD93,KAL1,ARHGAP6,CDH13,MMRN2,ENO1,PCDH10,WWC2,GPIHBP1,DCC,EPAS1,MYCT1,AGER,TGFBR3,OTUD1,C13orf15,CASKIN2,PDE1C,PEAR1,CAV1,CA4,CHRM1,ACVRL1,CALCRL,SEMA3G,KLF9,LIMS2,ALDH18A1,NDST1,FAM189A1,ABI3BP,IL34,TK1,VIPR1,SH2D3C,ALG3,HYAL2,NPR1,ITPRIP,PRKCE,USHBP1,EDNRB,FIBIN,STARD8,PTPN21,KIAA1462,NECAB1,TIE1,NOTCH4,SEMA5A,FOXF1,SEMA6D,TMEM100,SLC5A9,LDB2,C5orf23,ADARB1,PRX,GSTM5,RS1,SGCG,INMT,GCOM1,LTBP4,CDH5,TRIM27,RTKN2,SOX17,ARHGEF15,TAL1,FMO2,ADRB2,MASP1,MAMDC2,AOC3,GRIA1,BTNL9,SASH1,LRRN3,SLIT2,TNR,NCKAP5,GPX3,FAM107A,TEK,ADAMTS8,FCN3,EMP2,RAMP3,COLEC10,ST8SIA6,KLF17,SDPR,CALN1,CD300LG,S1PR1,PPP1R14B,SMAD6,FAM46B,NMUR1,OVCH2,NOVA2,COX4I2,STXBP6,KCNK3,ROBO4"
"hsa-miR-542-3p","GFRAL"
"hsa-miR-30b-5p","TIMM17A,DFNB59,C6orf134,ADCK5,AFG3L1,NOXA1,UBE2D1,HEATR7A,CDK10"
"hsa-miR-181a-2-3p","C8orf31,HLX,C12orf66"
"hsa-let-7d-5p","SNRPD1,MRPL36,TRAP1,BMPR2,PRKAA1,VTA1,PSMD11,SSR1,AFG3L2,TMEM52,FKBPL,FBLN7,GOLPH3,RNASEN,TMED2"
"hsa-miR-22-3p","NDUFS2,CLEC3B,PKMYT1,AFAP1L1,TSPAN18,BIRC5,MRPL36,DKK2,PTPRB,BDH1,RPL39L,CDK4,BCL2L12,ACADL,BMPR2,EDN1,ADCY8,ARHGAP6,PCDH10,GPIHBP1,MYCT1,FLAD1,TGFBR3,YKT6,CASKIN2,PDE1C,TWF1,CA4,ACVRL1,SEMA3G,KLF9,NME2,ALDH18A1,FAM189A1,TK1,VIPR1,GPR158,SH2D3C,ALG3,HYAL2,EPR1,RACGAP1,PRKCE,EDNRB,STARD8,SF3B4,KIAA1462,NECAB1,NOTCH4,FOXF1,TMEM100,LDB2,SLC6A4,PRX,NIT2,FANCI,DTYMK,SLC25A10,INMT,GCOM1,TRIM27,RTKN2,CASP12,ADRB2,RCC1,BTNL9,SASH1,FKBPL,FAM107A,ECE2,TEK,FCN3,TIMELESS,HDGF,UNG,HARBI1,KLF17,OBFC2B,SDPR,CD300LG,PPP1R14B,PRCC,RPAP3,NOVA2,STXBP6,KCNK3,ROBO4"
"hsa-miR-15a-5p","FAM162B,GFPT1,MFAP4,SCUBE1,TBX4,RSPO4,KAL1,C1QTNF7,NCF1,MMRN2,GATA5,MYCT1,PRELP,ICA1,MGAT3,MYH10,GSTM5,CLEC14A,ARHGEF15,VWF,MASP1,C3orf54,C2orf71,SLC22A18,C8orf31,HLX,OVCH1,ADH1B"
"hsa-miR-200c-3p","FAM162B,CLEC3B,JAM2,HIGD1B,CCL14,MFAP4,TBX4,FHL5,ADCY8,PRKG2,RSPO2,MMRN2,COPG,GPIHBP1,MYCT1,TGFBR3,PRELP,SRPX,CA4,CYYR1,FAM189A1,IQSEC3,CHRDL1,ECSCR,LDB2,GSTM5,SGCG,CLEC14A,GCOM1,RTKN2,SMTNL2,VWF,MASP1,LRRN3,GPX3,EMCN,FGF10,LCN6,HBA1,CD300LG,ADH1A,ADH1B"
"hsa-miR-126-3p","MS4A12"
"hsa-miR-335-3p","WDR3,PUS7"
"hsa-miR-21-3p","PALM2-AKAP2,FAM162B,CLEC3B,AFAP1L1,TSPAN18,DKK2,TCF21,BMPR2,SCUBE1,PRKG2,RSPO2,KAL1,ARHGAP6,MMRN2,ENO1,PCDH10,WWC2,GIMAP8,EPAS1,MYCT1,C13orf15,SRPX,CASKIN2,PDE1C,PEAR1,CA4,CHRM1,ACVRL1,CALCRL,NXPH3,SEMA3G,LIMS2,NDST1,FAM189A1,TK1,VIPR1,SH2D3C,HYAL2,NPR1,KANK3,PRKCE,USHBP1,EDNRB,KIAA1462,GBP7,NOTCH4,MGAT3,SYNPO2,FOXF1,TMEM100,SLC5A9,LDB2,C5orf23,ADARB1,SLC6A4,PRX,GEN1,CLEC14A,LYVE1,INMT,GCOM1,CDH5,RTKN2,ARHGEF15,TAL1,MASP1,C2orf71,OTC,NCKAP5,GPX3,TEK,ADAMTS8,FCN3,EMP2,RAMP3,COLEC10,ST8SIA6,SDPR,RAMP2,SMAD6,NMUR1,OVCH2,NOVA2,COX4I2,POLR2H,STXBP6,ROBO4"
"hsa-miR-182-5p","CXorf36,SCN7A,AFAP1L1,TSPAN18,ABCA8,GFRA1,JAM2,PDF,FIGF,TCF21,MMRN1,PTPRB,GDF10,TBX2,GRK5,MFAP4,TIMM17A,SCUBE1,TBX4,MRPL3,RSPO4,RSPO2,RBM34,FAM43A,LY6G6F,KAL1,ARHGAP6,C1QTNF7,CDH13,MMRN2,ENO1,IGSF10,GIMAP8,DACH1,BAI3,EPAS1,MYCT1,TGFBR3,SRPX,CASKIN2,PDE1C,PEAR1,BCL6B,RSPO1,ACVRL1,CALCRL,CYYR1,SEMA3G,FAM189A1,ABI3BP,FXYD1,NPR1,KANK3,PRKCE,CHRDL1,USHBP1,SVEP1,ECSCR,NOTCH4,MYH2,ADARB1,PRX,MYH10,GSTM5,GRIK4,SGCG,CLEC14A,LTBP4,CDH5,SNRPE,PCDH12,ABCA9,VWF,FMO2,MASP1,MAMDC2,AOC3,GRIA1,SASH1,SLIT2,GPX3,PDE2A,CCDC48,TEK,ADAMTS8,SLIT3,ADRA1A,CALN1,NMUR1,ADH1A,ADH1B,NOVA2,POLR2H,MYL3,ROBO4"
"hsa-miR-505-3p","LPIN3,ATF6B,YKT6,LOC100128842,INPPL1,CDK10"
"hsa-miR-27b-3p","TPBG,SLC16A8"
"hsa-miR-25-3p","UTP14A,XPOT,EME1,DPP4,DNAJB6,FBLN7,RAB38,NCAPG2,WBP11,RPAP3,STRAP"
"hsa-miR-30e-5p","ZBP1,FLJ40330"
"hsa-miR-664a-3p","NDUFA9,C13orf29"
"hsa-miR-451a","EFNA3,SLC4A1,ADAMTS1,NR4A3,HBB,HBD,ALAS2"
"hsa-miR-99a-5p","LRIT2"
