"ID","Up_regulated"
"hsa-miR-200c-3p","PALM2-AKAP2,CPA1,FAM162B,SHANK3,CXorf36,NPR2,CD34,GYPC,LRRN4CL,AFAP1L1,C14orf139,ANTXR2,GHR,ABCA8,C18orf34,LOC90586,ELTD1,LPL,CCL14,CD36,AHNAK,PTPRB,DTX1,ATOH8,C7orf41,ANO6,AKR1C3,DMGDH,NKAPL,AMOTL2,MEST,LAMA4,GBE1,CAT,CYB5R3,FZD4,ADIPOQ,ECM2,TK2,C2CD2,F8,RBP4,AKR1C1,FABP4,NRN1,GNAI1,PECAM1,PNPLA2,AQPEP,CD99L2,SYNPO,SHISA3,EPB42,WASF3,SH3GLB1,ST6GALNAC6,GPR109A,ITSN1,MAP7D3,LOC572558,ELMOD3,KCNIP2,GLDN,CCDC3,CDC14B,AKAP12,LGI4,EPB41L2,MMRN2,DAAM2,CAMK1,TTC7B,SHE,TGFBR2,TACC1,ITIH5,TSPAN3,C17orf103,C1QTNF9,GPIHBP1,CIDEC,EPAS1,MYCT1,TRIM59,PTPRM,SPTBN1,VEGFB,ACSS2,VKORC1L1,MOSC1,STX11,TNIP1,NDN,TYRO3,FAM149A,GPBAR1,PDE11A,ACSL1,SRPX,PHLDB1,CEBPA,CDO1,KIAA0427,BMPER,DGAT2,ANGPT1,TRHDE,RBPMS2,PREX2,GABARAPL1,TFE3,CAV1,AKR1C2,MGLL,FRMD1,ABCD2,C3orf55,CA4,NAT8L,LEP,KLB,KANK1,SEMA3G,GPD1,LOC55908,PTRF,DDR2,MMD,PID1,LRP1,FOXN3,MCAM,CCDC69,IQSEC3,PPAP2A,GYG2,MRAS,FAM89A,GPLD1,LIPE,ITGA7,AQP7P1,SPATA9,NPR1,TMEM37,TMEM140,CAV2,CHRDL1,BMX,FERMT2,FADS3,LHFP,AQP7,MYO1C,ITGB1BP1,AVPR1A,VIM,GPR146,SVEP1,CRTAP,NOTCH4,ASPA,FBLN5,KCNB1,TMEM132C,ACSM5,AGPAT2,CES1,SLC7A10,ABCA1,LDB2,PLA2G16,AIFM2,MEOX1,C7orf58,LOC339524,HEPACAM,TXNIP,SERPINF1,GIPC2,PCSK5,INMT,PGM5,GCOM1,HEPN1,NMT2,TUSC5,CDH5,ANGPTL2,DHDDS,TMEM170B,GNG11,SH3D19,PPARG,PFKFB1,GPR116,PPP1R1A,STBD1,BHMT2,TENC1,VAMP3,SOD3,EHD2,NMB,ARHGEF15,VWF,TAL1,SLC19A3,DOCK11,ADRB2,C17orf91,AOC3,G0S2,PLXNA4,BTNL9,PLSCR4,MRAP,LOC158376,GNG2,EBF2,C14orf49,KANK2,GPX3,SGK2,GLYAT,FAM107A,TMBIM1,TMEM22,PDE2A,PCYOX1,PDZD2,TEAD1,TEK,PLIN1,CCDC36,SIK2,RBP7,TIMP4,ACO1,TLN2,EBF3,RETSAT,PALM,SLIT3,ACAD11,RDH5,COL25A1,EHBP1,ADRA1A,TNS1,DCUN1D3"
"hsa-miR-10b-5p","PHKG2,MRPS34,C16orf53,SH3GLB1,NUDT16L1,CDC14B,IGSF10,MYCT1,GTF3C1,C4orf12,ADAMTS5,H2AFY,CDC14C,INO80E,GFER,SPNS1,GIPC2,KIF22,MAZ,PRR14,ZNF668,PLSCR4,PPP4C"
"hsa-miR-452-5p","PALM2-AKAP2,CPA1,SHANK3,CXorf36,NPR2,CD34,GYPC,LRRN4CL,AFAP1L1,C14orf139,CELF2,DKFZp779M0652,LOC90586,CD248,SCARA5,ELTD1,LPL,CD36,DTX1,XPNPEP2,MGST1,ATOH8,C7orf41,ANO6,AKR1C3,DMGDH,NKAPL,MEST,LAMA4,CAT,CYB5R3,FZD4,ACADL,ECM2,TK2,C2CD2,F8,RBP4,AKR1C1,FABP4,NRN1,GNAI1,PNPLA2,RHOXF1,CD99L2,EPB42,WASF3,SH3GLB1,ST6GALNAC6,GPR109A,ITSN1,MAP7D3,LOC572558,ELMOD3,GLDN,CCDC3,AKAP12,LGI4,EPB41L2,MMRN2,CAMK1,TTC7B,TGFBR2,TACC1,ITIH5,C17orf103,GPIHBP1,CIDEC,EPAS1,MYCT1,PTPRM,SPTBN1,VEGFB,GPR34,VKORC1L1,MOSC1,STX11,NDN,TYRO3,FAM149A,GPBAR1,SRPX,PHLDB1,CCDC80,CEBPA,CDO1,TRHDE,RBPMS2,GABARAPL1,TFE3,CAV1,AKR1C2,MGLL,ANXA1,MLXIPL,FRMD1,C3orf55,CA4,ADAMTSL4,NAT8L,LEP,KLB,KANK1,SEMA3G,GPD1,PTRF,DDR2,MMD,CABP1,PID1,FOXN3,MCAM,CCDC69,PPAP2A,GYG2,MRAS,FAM89A,LIPE,ITGA7,SPATA9,NPR1,CNRIP1,TMEM37,TMEM140,CAV2,MAPK10,C14orf180,CHRDL1,FERMT2,FADS3,AQP7,MYO1C,ITGB1BP1,VIM,UGP2,GPR146,SVEP1,CRTAP,NOTCH4,ASPA,FBLN5,C2orf84,TMEM132C,ACSM5,AGPAT2,CES1,SLC7A10,ABCA1,LDB2,CORO2B,AIFM2,LOC339524,HEPACAM,PCSK5,INMT,GCOM1,HEPN1,NMT2,TUSC5,CDH5,ANGPTL2,DHDDS,GNG11,SH3D19,PPARG,PFKFB1,GPR116,PPP1R1A,CDC42EP2,TENC1,VAMP3,SOD3,EHD2,ARHGEF15,VWF,TAL1,PCOLCE2,ALDH1A1,DOCK11,APBB1IP,MDFIC,ADRB2,AOC3,GSN,G0S2,PLXNA4,BTNL9,PLSCR4,MRAP,LOC158376,GNG2,KANK2,GPX3,SGK2,GLYAT,FAM107A,TMBIM1,TMEM22,PDE2A,PDZD2,TEK,SLC9A9,PLIN1,SIK2,RBP7,TIMP4,ACO1,TLN2,EBF3,RETSAT,PALM,RDH5,TNS1"
"hsa-miR-339-3p","HMMR,CENPF,EXO1,NEK2,ASPM,KIF14"
"hsa-miR-149-5p","SYNGR3"
"hsa-miR-24-2-5p","CXXC5"
"hsa-miR-106b-5p","CBX2"
"hsa-miR-103a-3p","P2RY11"
"hsa-let-7i-5p","TSPAN13"
"hsa-miR-532-5p","LCMT2"
"hsa-miR-99b-5p","RAD21"
